tweet_id,content,post_date,relevance
A1009,"Três propostas em um Tweet para superar os efeitos da pandemia, assim que assumirmos a prefeitura: 1- Comprar a melhor vacina (independente do país de origem) e imunizar toda a população de Salvador; 2- Gerar 100 mil empregos; 3- Auxílio emergencial a 50 mil mães #Bacelar19 #3em1",2020-10-24,relevant
A803,"Quando o Estado se omite, o próprio povo se organiza para se cuidar. A @fiocruz, @redesdamare, SAS Brasil, @dadosdobem, União Rio e Conselho Comunitário de Manguinhos oferecem testes e orientações para combater a pandemia de Covid-19 nas favelas. \n\n",2020-12-14,irrelevant
B3971,Diga aí aquilo que “imuniza” da responsabilidade de ser cidadão. Fazer Engenharia Civíl parece ser o caso desse moço. ,2020-07-06,irrelevant
A1604,Quer saber mais informações sobre o coronavírus? O  Portal Fiocruz disponibiliza mais de  50 artigos científicos sobre o tema. Acesse:  ,2020-03-17,irrelevant
B5681,"Cerca de 29 mil CNPJs que estavam trabalhando com enorme dificuldade, respeitando todos os protocolos sanitários, voltarão a fechar.",2020-06-21,irrelevant
B1921,Ontem a Unidade Popular reforçou seu apoio ao povo venezuelano e repudiou os ataques do imperialismo. \n\nConfira a nota no Facebook:\n\n ,2020-05-04,irrelevant
B1800,"Alerta Rio Informa: Probabilidade Média de Escorregamento nas Bacias da Zona Sul, Jacarepaguá, Baía de Sepetiba e Baía de Guanabara às 19h30 do dia 25/12/2020.",2020-12-25,irrelevant
B2394,"Na Suíça, a hidroxicloroquina passou a ser amplamente usada em pacientes com coronavírus. Com a adoção do protocolo, a taxa de mortalidade no país passou a ser duas vezes menor que a da França.  ",2020-05-19,relevant
A247,"Enquanto não inventam a vacina ou descobrem um remédio que funcione para a #covi19, só existe um remédio realmente eficaz:  isolamento social. Quem fala diferente disso é irresponsável ou mente. #FiqueEmCasa ",2020-06-15,relevant
B1774,"@Pipoca2Moderna Olá! Agradecemos o seu contato por aqui. Você pode enviar essa questão para o Conserta Rio, no site oficial do Eduardo:  Com a sua ajuda o Rio vai voltar a dar certo. 😉 Abraços, Equipe Eduardo Paes",2020-10-20,irrelevant
B1360,"Eu queria dizer nessa Páscoa que nós temos condições de construir um mundo mais justo. É muito barato para um governo garantir que o povo tenha direito a tomar café, almoçar e jantar. E lamentavelmente não temos mais isso no Brasil. Nós temos que repartir o pão de cada dia.",2020-04-10,irrelevant
B2710,"""É uma crise de saúde, não tem como prender o vírus."" (Sérgio Moro, 2020).\n\nO Brasil precisava de um plano urgente de monitoramento sanitário dos presídios. Mas tem um Ministro da Justiça que só aparece para falar obviedades, quando não está ocupado em proteger milicianos.",2020-04-14,irrelevant
B4229,👀👀👀👀 Dr. Claudio Agualusa (CRM 614933) mostra pq mídia rejeita a Cloroquina no tratamento da Covid-19. Até quando matarao pessoas por dinheiro? Assista!\n,2020-05-16,relevant
B4590,"Chirr App\n@chirrapp\nA mamografia de rastreamento, exame de rotina em mulheres sem sinais e sintomas de câncer de mama, é recomendada pelo Ministério da Saúde para mulheres na faixa etária de 50 a 69 anos, a cada dois anos.",2020-03-21,irrelevant
A1928,"O governador @ronaldocaiado está certo. Outro dia faltava sabão e álcool em gel nos postos, agora a secretária Municipal de Saúde resolve mandar os idosos para se vacinar contra a gripe, causando aglomeração e colocando em risco as pessoas mais vulneráveis ao coronavírus. ",2020-03-23,irrelevant
B5092,hidráulicas e de esgotos sanitários; Postos de gasolina; Supermercados; Padarias; Mercearias; Lojas de Frutas e Verduras; Feiras Livres; Restaurantes Populares; Armazéns De Família e Sacolões; Táxis e Apps de Transporte;,2020-03-20,irrelevant
A2015,"Se resolverem aplicar a vacina ""primeiro nos PTistas"", esteja preparad@. Filie-se já:\n",2020-12-22,relevant
A1260,"Bolsonaro poderia enfatizar o trabalho do Instituto Butantan no desenvolvimento da vacina que pode realmente curar o covid, mas o compromisso do presidente é com o curandeirismo tacanho e populista. Daí a presepada de caráter eucunêmica de ontem, com a glorificação da cloroquina.",2020-07-20,relevant
B3886,"Policiais estiveram também na Codego, onde Carlos César Toledo, o Cacai, é diretor administrativo; empresários também são alvos. \n\n",2020-07-15,irrelevant
B1251,"Guedes disse ao MBL e ao Vem pra Rua hoje q são ""15 semanas para mudar o Brasil"". Falava da aprovação das ""reformas"" administrativa e federativa. Em 15 semanas, Bolsonaro e Guedes podem destruir o Estado e acabar com as obrigatoriedades p/ saúde e educação se a gente não reagir.",2020-03-04,irrelevant
B5738,"Weintraub é aquele tipo de aluno da sala que só praticava bullying com os outros enquanto o aluno mais forte da turma não chegava. Hoje, para militantes reforçou o que eu faria com “os vagabundos”, [do STF? ] Por que não repetiu ao delegado que o inqueriu? ",2020-06-15,irrelevant
A1552,"""Quero agradecer você cidadão que me acolheu com carinho, a nossa militância. (...) A minha prioridade é garantir que todos os macapaenses sejam vacinados tão logo a vacina esteja disponível."" #DebateTVAmapá",2020-12-19,relevant
B5387,"Brasil confirma 600 mortes por covid-19 num período de 24h. 600 mortes por dia! Esse é o novo patamar da nossa tragédia sanitária, que é também resultado da tragédia política do (des)governo Bolsonaro.",2020-05-05,irrelevant
B29,Alexander Brasil visita centro de distribuição de medicamentos do estado para rastrear a cloroquina e outros medicamentos utilizados no tratamento precoce contra Covid-19\n\n,2020-07-31,relevant
B2126,"Após passar a terrível marca de 1 milhão de casos confirmados de Covid-19, Brasil chega a 49.090 óbitos registrados.\n\nNão são números, são pessoas.",2020-06-19,irrelevant
B946,"Deputado Uldurico, vocês deram um passo pela educação pública do Brasil, pela equidade, pelo futuro das nossas crianças. \nRenovar o FUNDEB  é garantir o reforço de caixa de estados e municípios para investimentos da educação infantil ao ensino médio. Continua... ",2020-07-22,irrelevant
B637,"O índice de mortalidade da cidade chega a 148,5 a cada 100 mil pessoas. Se fosse um país, o Rio de Janeiro teria o pior índice do mundo. Esse é o resultado de uma Prefeitura ausente, que não cuida do povo e banaliza a vida. \n ",2020-09-10,irrelevant
B2596,"Amigos, reforço meu compromisso e apoio aos projetos de Lei que foram aprovados hoje na Câmara dos Deputados. As medidas e ações voltadas ao combate à Covid-19 vêm para ajudar o Brasil e toda a população a passar… ",2020-05-20,irrelevant
B5133,"O momento é de união de todos, pensando no próximo e, sobremaneira, de olhar para quem mais está precisando. A Segurança Sanitária, Alimentar e Nutricional da nossa gente é nosso objetivo maior. #RuaNãoÉMoradia",2020-04-28,irrelevant
A1079,Não fale em desobediência civil se:\n\n1. vc dirige sozinho ou com seu companheiro (a) usando máscara.\n2. vc corre usando máscara\n3. Vc defende vacina não registrada\n4. Vc acredita em Lockdown,2020-12-28,relevant
A103,Somos favoráveis à vacina pelo SUS. A vacina é um direito do povo. #DebateComNIlmario,2020-11-12,relevant
B6317,"Visitei a Fundação Cecon e dialoguei com a direção da unidade de saúde, especializada ao tratamento do câncer no Amazonas, sobre nossa emenda federal de R$ 1,5 milhão para modernizar o laboratório de patologia da FCecon. ",2020-12-16,irrelevant
B2755,"239 crianças com menos de 5 anos já morreram de Covid no Brasil. Proporcionalmente ao resto da população, os casos de óbitos em crianças são raros. Mas com a volta às aulas prevista pra setembro em SP, eles podem explodir.",2020-07-25,irrelevant
A346,"#TempoDeCura Apesar de não imunizar contra o novo coronavírus, a vacina da Influenza evita que a população adoeça e sobrecarregue os serviços de saúde. Veja os locais de vacinação: ",2020-04-06,irrelevant
A1470,O que diferencia uma vacina de outra? O jornal da BBC divulgou esse infográfico que compara as 4 vacinas contra a Covid-19 que já tiveram os resultados preliminares da fase 3 divulgados. Fico muito feliz com os avanços e a chance de termos uma vacina contra o Coronavírus. ,2020-12-07,relevant
B3168,@indybaratto Seria melhor.,2020-08-27,irrelevant
B2736,"INACREDITÁVEL! O enxofre é a nova cloroquina? Enquanto isso, o vírus explode no país com mais de 35 mil mortos...\n",2020-06-09,relevant
B3811,"Ocupamos a tribuna virtual da Câmara para lamentar as quase 68 mil mortes pela Covid-19. Repudiamos ato irresponsável de Bolsonaro, que agora assume o papel de garoto-propaganda da hidroxicloroquina. #ForaBolsonaro #COVID__19 ",2020-07-09,relevant
A259,"@As300Raposas Triste realidade. O prefeito de Curitiba e Maringá pedindo vacina para o Doria, governador de SP.",2020-12-08,relevant
A813,"Ontem aprovamos a MP 994/20 que destina quase R$ 2 bilhões para a compra de tecnologia e produção da vacina de Oxford. Caso comprovada a eficácia da vacina, serão produzidas 100 milhões de doses pela Fiocruz com previsão de distribuição no SUS até o primeiro semestre de 2021. ",2020-12-03,relevant
B3082,"Solidariedade total ás famílias agora desabrigadas. É desumano isso, sobretudo nesse momento de grave crise sanitária. Gov do Estado e prefeitura têm a obrigação de amparar essas famílias, mas não o fazem, não têm esse compromisso social ",2020-06-17,irrelevant
B835,Casagrande é uma besta quadrada. O gestor a gente só conhece no momento de crise. E ele foi reprovado. Na conta do CENTROAVANTE estão os 2735 óbitos registrados até o dia de hoje! ,2020-08-10,irrelevant
B5895,"Sabatina no jornal O Popular nesta semana reforçou nosso trabalho rumo a uma Goiânia melhor, uma Goiânia que trata a população como prioridade absoluta! Juntos, vamos fazer mais pela nossa capital. \n\n#talles45 #goiâniapodemais ",2020-10-15,irrelevant
A1730,"Além disso, é urgente a retomada dos serviços de castração no hospital e ampliação das campanhas de vacinação para cães e gatos.",2020-11-22,irrelevant
A221,"Levantamento da #Fiocruz a partir de dados do sistema eletrônico InfoGripe aponta como “muito altos” os casos de Síndrome Respiratória Aguda relacionados ao #coronavirus  identificado em 98,5% dos óbitos analisados. ",2020-06-23,irrelevant
B447,Na Argentina a maternidade será desejada ou não será. \nVem onda verde 🇧🇷🌿\n#EsLey #AbortoLegalSeguroYGratuito,2020-12-30,irrelevant
B4241,"#URGENTE!!  @DamaresAlves. A educadora cristã Simone Quaresma está com Covid-19 e está apelando POR AJUDA, pois não está conseguindo TRATAMENTO no Rio de Janeiro. \n@wilsonwitzel está dificultando o uso do HCQ. Atenção pastores, líderes e deputados. SOS ",2020-05-21,relevant
A1528,"O uso da vacina como ferramenta de disputa política é desprezar a saúde da população, as milhares de mortes até aqui e a crise econômica, que colocou milhões de brasileiros em situação de pobreza. Bolsonaro faz teatrinho para fãs e tripudia com a vida do povo.\n#coronavirus",2020-10-21,relevant
B4126,"Esse é um momento muito delicado no mundo, uma pandemia que atingiu a população de uma forma muito intensa, com grande índice de mortalidade. Tenho colocado minhas forças como cidadão para ajudar a combater esse vírus, seja com ajuda em campanhas solidárias ou nas redes sociais",2020-05-06,irrelevant
B1832,"Apresentei hoje na Câmara Federal projeto para obrigar o SUS a publicar a lista de espera por atendimento em todo o país. Assim, o paciente vai saber qual a previsão de fazer uma consulta ou uma cirurgia, por exemplo, e quantos estão na sua frente. #SUS ",2020-02-19,irrelevant
B5161,"#CuritibaSuaLinda Coração da nossa Cidade, o Largo da Ordem, visto do alto pelo olhar e o drone do grande fotógrafo Guilherme Puppo. Ocasião de apreciarmos a beleza da moderna iluminação cênica em led que ali fizemos instalar                      #BoaNoiteDoPrefeitoGreca ",2020-05-30,irrelevant
B345,"Seis abortos POR DIA em meninas de 10 a 14 anos no BR. Qto mais novas, maiores os riscos - de anemia grave, hemorragia, morte.\n\nA cada dado e relato, uma dor infinita. Nossas crianças precisam ser cuidadas e amparadas, pela família, sociedade e Estado.\n\n",2020-08-19,irrelevant
B5781,"A agricultura familiar é um caminho para mais renda, oportunidades e para comida boa e barata na mesa dos natalenses. Na Fetarn, troquei boas ideias com quem tem muita força para nos ajudar na missão de impulsionar esse setor da nossa economia na Prefeitura. #AbraceAMudança ",2020-09-28,irrelevant
B1169,⚠️ Vitória merece mais!\n\n#umjeitonovodefazerpolitica #coronelnyltonrodrigues #patriciabortolon #sejanovo #vitória #vamosEmFrenteJuntos #contecomonovo #onovocontacomvoce #TôComNylton #vitóriaes #é30 #votecoronelnylton30 #VitóriaMereceMais ,2020-10-06,irrelevant
B1938,"Quase 26 mil mortos no Brasil, a curva de casos em ascenção, e um patife na interativa dizendo que a previsão da UFG sobre o aumento de casos e óbitos não deveria ser levada a sério.\n\nÉ de cair os butiá do bolso. ",2020-05-28,irrelevant
